ID,Professor_ID,Difficulty,Clarity,Grade,Ratings
432, 7, 1, 1, 2, 5.
865, 7, 1, 3, 2, 3.
958, 41, 5, 4, 2, 5.
80, 43, 1, 5, 4, 5.
708, 40, 1, 4, 2, 1.
756, 22, 5, 1, 2, 1.
265, 10, 3, 4, 4, 5.
284, 9, 4, 4, 3, 5.
86, 49, 1, 5, 4, 2.
937, 27, 4, 3, 4, 3.
446, 21, 2, 3, 3, 4.
456, 7, 4, 4, 4, 2.
913, 49, 4, 3, 4, 1.
14, 12, 1, 5, 1, 4.
290, 28, 4, 3, 1, 3.
429, 32, 3, 1, 2, 5.
31, 16, 4, 5, 1, 2.
433, 6, 3, 4, 1, 5.
27, 36, 1, 2, 1, 3.
995, 32, 5, 1, 3, 4.
638, 45, 2, 2, 2, 5.
150, 21, 1, 1, 5, 4.
592, 4, 4, 4, 3, 1.
136, 12, 2, 4, 1, 3.
359, 47, 5, 4, 4, 3.
927, 20, 3, 5, 2, 2.
527, 27, 5, 3, 3, 3.
879, 5, 5, 2, 5, 3.
106, 10, 1, 3, 3, 1.
578, 13, 4, 3, 5, 4.
577, 49, 1, 3, 5, 5.
199, 11, 5, 5, 1, 3.
437, 29, 5, 2, 3, 2.
93, 21, 5, 2, 5, 5.
265, 16, 4, 5, 3, 4.
22, 50, 3, 4, 1, 1.
965, 45, 2, 2, 1, 4.
711, 1, 5, 3, 2, 2.
469, 1, 5, 1, 3, 4.
900, 23, 3, 4, 2, 5.
6, 9, 3, 2, 5, 1.
94, 47, 1, 3, 3, 1.
578, 11, 3, 4, 1, 1.
586, 16, 1, 1, 4, 4.
31, 9, 1, 4, 1, 3.
742, 21, 4, 1, 4, 2.
524, 35, 3, 2, 1, 5.
782, 19, 2, 3, 3, 4.
290, 26, 3, 5, 1, 3.
295, 8, 4, 1, 1, 4.
490, 30, 3, 5, 5, 2.
516, 16, 2, 4, 2, 3.
434, 50, 5, 1, 1, 2.
138, 34, 4, 5, 4, 4.
854, 2, 3, 5, 3, 2.
965, 4, 1, 1, 1, 1.
735, 43, 5, 2, 4, 3.
318, 49, 2, 4, 5, 3.
871, 7, 3, 2, 4, 4.
457, 49, 1, 5, 3, 5.
828, 37, 3, 4, 2, 5.
585, 3, 3, 2, 2, 1.
962, 46, 5, 3, 4, 4.
943, 23, 4, 5, 2, 5.
816, 38, 4, 4, 1, 3.
546, 6, 3, 3, 3, 3.
684, 44, 5, 4, 5, 1.
209, 17, 1, 3, 3, 5.
881, 43, 2, 5, 3, 4.
651, 21, 5, 5, 4, 3.
615, 41, 5, 1, 1, 5.
459, 5, 1, 3, 2, 5.
899, 35, 4, 3, 4, 4.
787, 24, 2, 2, 2, 2.
172, 22, 3, 3, 2, 4.
279, 42, 4, 3, 5, 3.
403, 19, 5, 4, 3, 1.
542, 47, 5, 4, 3, 3.
103, 46, 2, 3, 3, 2.
887, 10, 1, 2, 3, 1.
992, 5, 2, 3, 2, 2.
961, 3, 3, 4, 3, 5.
356, 44, 1, 4, 4, 3.
121, 1, 3, 3, 5, 1.
615, 44, 4, 4, 1, 3.
931, 27, 2, 5, 3, 5.
80, 43, 5, 1, 4, 3.
10, 15, 4, 5, 3, 5.
380, 49, 2, 3, 5, 4.
56, 38, 4, 4, 1, 4.
876, 43, 5, 4, 3, 4.
827, 11, 3, 3, 4, 5.
694, 8, 5, 5, 3, 4.
860, 42, 4, 5, 5, 3.
523, 16, 2, 4, 1, 1.
765, 37, 5, 4, 2, 4.
472, 8, 2, 4, 3, 5.
262, 29, 4, 3, 4, 1.
840, 24, 3, 5, 2, 3.
906, 7, 5, 1, 4, 4.
78, 10, 3, 5, 5, 4.
616, 27, 2, 3, 5, 5.
502, 7, 2, 5, 3, 1.
730, 41, 2, 1, 3, 4.
735, 49, 3, 2, 4, 2.
622, 24, 1, 3, 3, 4.
507, 31, 5, 1, 4, 3.
134, 38, 3, 1, 5, 5.
813, 18, 1, 3, 4, 3.
343, 20, 5, 5, 4, 1.
622, 22, 2, 3, 5, 2.
512, 20, 5, 2, 1, 2.
802, 29, 1, 2, 2, 3.
272, 6, 2, 1, 2, 2.
373, 9, 1, 1, 5, 2.
975, 33, 1, 4, 3, 1.
734, 29, 4, 5, 1, 5.
120, 44, 2, 5, 1, 1.
195, 12, 5, 5, 3, 5.
857, 1, 2, 5, 3, 3.
356, 40, 3, 4, 2, 4.
707, 31, 1, 3, 2, 2.
514, 39, 1, 5, 4, 1.
501, 19, 2, 5, 5, 4.
568, 9, 2, 4, 5, 3.
487, 7, 3, 3, 3, 3.
353, 49, 4, 3, 5, 1.
911, 20, 4, 3, 5, 3.
486, 48, 5, 3, 3, 5.
256, 7, 4, 1, 1, 5.
788, 23, 5, 1, 3, 4.
481, 33, 1, 5, 4, 5.
320, 36, 5, 3, 4, 3.
369, 30, 2, 1, 5, 1.
364, 35, 5, 3, 4, 5.
368, 25, 5, 5, 3, 3.
45, 6, 5, 5, 4, 2.
755, 24, 2, 1, 3, 5.
286, 11, 5, 1, 3, 4.
699, 19, 1, 5, 5, 1.
702, 19, 2, 4, 2, 1.
559, 17, 5, 2, 2, 3.
294, 37, 1, 2, 2, 4.
534, 24, 2, 4, 4, 2.
520, 24, 5, 4, 5, 5.
105, 4, 2, 4, 2, 3.
917, 35, 5, 1, 3, 1.
548, 16, 5, 1, 1, 4.
834, 5, 1, 4, 4, 2.
286, 45, 4, 2, 2, 5.
205, 2, 2, 1, 3, 4.
35, 25, 1, 5, 3, 2.
14, 44, 3, 3, 4, 3.
13, 11, 5, 4, 4, 2.
2, 46, 3, 5, 4, 2.
567, 35, 3, 3, 2, 1.
986, 7, 1, 4, 3, 5.
141, 36, 2, 1, 1, 2.
601, 49, 3, 4, 2, 5.
406, 16, 2, 1, 2, 1.
89, 11, 3, 3, 5, 5.
594, 32, 5, 4, 3, 1.
691, 20, 2, 1, 2, 2.
802, 30, 1, 1, 4, 2.
874, 27, 3, 3, 4, 2.
221, 12, 4, 2, 5, 3.
459, 23, 4, 5, 1, 5.
692, 2, 1, 2, 4, 5.
870, 4, 3, 5, 2, 5.
832, 48, 5, 3, 4, 5.
231, 16, 1, 4, 2, 5.
818, 38, 2, 5, 4, 3.
815, 30, 3, 2, 3, 2.
771, 44, 1, 3, 3, 4.
635, 14, 1, 5, 5, 2.
760, 18, 1, 5, 4, 1.
500, 24, 2, 2, 2, 1.
204, 28, 4, 2, 1, 1.
61, 30, 4, 5, 3, 3.
692, 26, 4, 2, 1, 1.
895, 42, 5, 1, 3, 3.
888, 31, 1, 4, 3, 4.
170, 42, 2, 5, 3, 1.
138, 50, 4, 3, 5, 5.
358, 7, 1, 5, 3, 2.
27, 46, 3, 1, 1, 2.
524, 1, 5, 3, 2, 2.
234, 38, 2, 4, 5, 3.
523, 48, 1, 1, 5, 4.
1, 30, 5, 2, 1, 5.
425, 39, 3, 2, 3, 3.
1, 19, 3, 5, 5, 1.
634, 11, 5, 5, 4, 3.
553, 3, 2, 3, 3, 5.
549, 45, 3, 1, 3, 5.
940, 26, 5, 5, 2, 4.
66, 45, 5, 5, 3, 3.
251, 40, 1, 1, 4, 3.
663, 41, 4, 5, 3, 2.
920, 45, 2, 5, 5, 4.
611, 39, 5, 4, 4, 4.
681, 37, 1, 4, 4, 5.
1000, 27, 2, 4, 2, 3.
108, 47, 4, 5, 2, 1.
358, 34, 4, 3, 4, 2.
45, 2, 5, 1, 5, 3.
603, 5, 5, 1, 5, 5.
527, 36, 5, 2, 5, 1.
454, 39, 5, 3, 1, 5.
506, 32, 5, 4, 4, 3.
625, 44, 2, 5, 3, 3.
782, 10, 1, 3, 1, 3.
265, 9, 3, 5, 1, 5.
868, 19, 1, 3, 1, 3.
456, 30, 4, 5, 1, 4.
761, 41, 3, 1, 5, 1.
250, 10, 3, 3, 5, 2.
304, 31, 2, 2, 5, 2.
703, 27, 4, 3, 4, 5.
669, 14, 1, 1, 2, 2.
182, 9, 2, 1, 4, 3.
354, 11, 3, 3, 3, 2.
170, 32, 2, 5, 2, 1.
14, 9, 2, 5, 1, 2.
829, 22, 2, 2, 1, 5.
754, 4, 1, 2, 4, 2.
473, 44, 1, 5, 3, 5.
499, 6, 4, 5, 3, 2.
14, 28, 1, 4, 5, 2.
489, 39, 1, 4, 5, 2.
859, 30, 5, 3, 3, 2.
127, 28, 1, 2, 4, 3.
804, 9, 4, 5, 5, 1.
426, 21, 5, 5, 2, 1.
324, 5, 3, 2, 2, 5.
587, 30, 3, 1, 2, 3.
779, 46, 4, 4, 3, 4.
947, 8, 1, 1, 4, 2.
291, 39, 5, 4, 5, 5.
184, 2, 3, 2, 1, 5.
743, 46, 2, 4, 3, 3.
653, 29, 5, 4, 1, 3.
789, 19, 3, 1, 1, 5.
463, 46, 5, 2, 1, 1.
31, 7, 1, 3, 2, 2.
839, 46, 4, 5, 3, 4.
390, 16, 5, 5, 3, 5.
831, 9, 4, 5, 5, 1.
321, 7, 4, 1, 2, 1.
830, 41, 2, 5, 2, 2.
707, 33, 2, 3, 3, 4.
983, 34, 2, 3, 2, 1.
341, 32, 4, 1, 4, 2.
583, 41, 4, 3, 1, 1.
325, 47, 2, 2, 3, 4.
299, 37, 1, 4, 5, 4.
81, 6, 1, 3, 5, 3.
908, 33, 1, 4, 2, 2.
66, 33, 4, 5, 1, 3.
860, 43, 4, 2, 5, 4.
803, 14, 1, 1, 5, 5.
717, 44, 5, 3, 1, 1.
370, 25, 1, 3, 3, 4.
261, 36, 5, 2, 3, 5.
716, 4, 4, 4, 2, 1.
159, 24, 5, 2, 2, 4.
633, 19, 5, 3, 5, 2.
356, 33, 3, 2, 3, 4.
583, 40, 5, 3, 5, 2.
436, 19, 2, 5, 1, 5.
606, 22, 4, 5, 2, 2.
550, 3, 5, 2, 4, 1.
550, 9, 3, 3, 3, 2.
522, 49, 3, 3, 5, 2.
360, 33, 5, 1, 2, 5.
322, 11, 5, 5, 4, 4.
838, 39, 3, 3, 4, 1.
966, 4, 4, 1, 2, 5.
168, 23, 2, 4, 4, 2.
22, 17, 2, 3, 5, 3.
565, 12, 3, 1, 2, 1.
461, 14, 1, 5, 1, 2.
257, 23, 2, 4, 4, 3.
330, 23, 3, 1, 3, 1.
320, 18, 2, 5, 3, 4.
153, 46, 2, 5, 1, 3.
919, 1, 2, 3, 4, 4.
450, 35, 3, 4, 4, 1.
53, 29, 1, 1, 3, 1.
769, 40, 2, 3, 4, 2.
398, 45, 2, 5, 3, 4.
206, 12, 5, 4, 4, 4.
689, 37, 5, 3, 3, 3.
639, 45, 2, 1, 1, 5.
82, 12, 5, 2, 1, 2.
375, 23, 5, 2, 2, 1.
413, 30, 4, 5, 4, 1.
119, 30, 1, 1, 1, 4.
334, 8, 2, 4, 2, 3.
870, 43, 2, 5, 2, 5.
100, 45, 4, 4, 1, 2.
549, 9, 1, 3, 4, 2.
662, 28, 5, 3, 2, 2.
689, 17, 4, 3, 3, 2.
782, 30, 3, 5, 1, 1.
895, 30, 4, 4, 3, 5.
163, 40, 5, 5, 5, 2.
587, 4, 1, 2, 5, 3.
903, 35, 3, 4, 3, 4.
435, 46, 1, 1, 3, 4.
407, 19, 4, 1, 5, 2.
145, 10, 4, 1, 2, 1.
436, 48, 3, 1, 4, 4.
121, 35, 2, 5, 1, 1.
17, 19, 3, 2, 1, 5.
659, 41, 1, 2, 3, 3.
379, 13, 3, 2, 1, 2.
802, 33, 2, 4, 1, 3.
756, 49, 3, 5, 4, 5.
133, 32, 3, 1, 2, 4.
804, 4, 4, 2, 4, 5.
317, 30, 3, 1, 5, 4.
12, 45, 2, 2, 2, 2.
302, 49, 5, 5, 1, 3.
710, 13, 3, 2, 3, 5.
658, 18, 2, 1, 5, 1.
231, 1, 3, 5, 4, 5.
386, 12, 2, 1, 3, 1.
835, 34, 5, 5, 5, 2.
332, 33, 5, 4, 2, 5.
797, 27, 1, 3, 3, 2.
484, 18, 1, 5, 4, 3.
579, 39, 2, 3, 1, 5.
945, 28, 2, 4, 3, 3.
578, 44, 4, 2, 1, 5.
234, 33, 3, 1, 5, 5.
568, 15, 4, 1, 2, 2.
586, 44, 2, 1, 5, 2.
764, 19, 2, 4, 1, 2.
124, 12, 1, 4, 3, 5.
365, 12, 2, 5, 2, 2.
313, 37, 1, 2, 4, 1.
663, 46, 1, 1, 3, 4.
509, 28, 3, 4, 2, 4.
997, 14, 4, 3, 5, 5.
80, 2, 1, 1, 1, 5.
374, 6, 3, 1, 1, 1.
864, 44, 4, 1, 5, 5.
470, 18, 4, 3, 4, 1.
655, 30, 1, 5, 2, 3.
343, 41, 2, 3, 5, 1.
489, 9, 5, 3, 2, 1.
43, 25, 2, 1, 5, 1.
906, 48, 5, 3, 1, 2.
936, 35, 3, 2, 4, 5.
419, 30, 2, 2, 4, 2.
867, 19, 2, 1, 3, 2.
34, 2, 4, 4, 1, 4.
705, 14, 3, 3, 1, 5.
486, 28, 5, 2, 5, 2.
126, 2, 5, 4, 1, 1.
224, 33, 4, 5, 4, 5.
137, 14, 1, 2, 5, 3.
39, 14, 2, 4, 3, 4.
880, 34, 1, 1, 2, 3.
910, 23, 2, 5, 3, 4.
535, 11, 3, 3, 1, 5.
98, 26, 5, 2, 2, 3.
761, 42, 4, 1, 2, 3.
413, 17, 5, 3, 5, 1.
413, 21, 3, 4, 2, 4.
98, 20, 4, 1, 3, 2.
790, 29, 1, 4, 2, 1.
632, 45, 4, 4, 1, 4.
910, 20, 5, 2, 1, 5.
295, 44, 2, 3, 5, 5.
241, 18, 4, 1, 4, 5.
107, 5, 3, 2, 3, 5.
767, 19, 4, 5, 3, 5.
170, 41, 5, 5, 3, 1.
16, 41, 1, 5, 1, 3.
897, 17, 4, 4, 4, 1.
890, 6, 1, 5, 5, 1.
541, 16, 2, 3, 5, 2.
104, 18, 4, 1, 2, 5.
100, 47, 4, 5, 5, 5.
74, 30, 4, 5, 5, 1.
155, 49, 5, 3, 3, 3.
1000, 30, 5, 1, 1, 1.
29, 17, 5, 3, 3, 2.
690, 44, 4, 5, 3, 2.
739, 27, 3, 1, 4, 3.
556, 24, 4, 1, 5, 2.
144, 49, 4, 2, 1, 3.
73, 2, 5, 3, 4, 4.
265, 5, 4, 5, 3, 4.
478, 24, 3, 5, 2, 1.
171, 31, 1, 3, 4, 2.
329, 34, 1, 5, 1, 4.
807, 28, 2, 1, 2, 2.
971, 3, 1, 5, 2, 4.
932, 24, 2, 3, 3, 5.
963, 9, 1, 4, 1, 4.
605, 11, 3, 1, 4, 4.
943, 14, 4, 2, 2, 2.
911, 14, 3, 2, 4, 2.
743, 27, 2, 5, 5, 1.
91, 44, 2, 2, 4, 2.
841, 28, 3, 5, 3, 2.
496, 47, 4, 3, 1, 3.
666, 12, 3, 4, 5, 3.
818, 30, 4, 5, 1, 4.
607, 23, 4, 2, 1, 5.
268, 38, 4, 4, 3, 5.
918, 8, 2, 4, 3, 1.
900, 37, 3, 4, 5, 1.
664, 14, 3, 5, 1, 3.
327, 42, 3, 3, 1, 5.
562, 44, 5, 2, 5, 3.
170, 38, 1, 5, 1, 2.
446, 38, 5, 1, 1, 5.
328, 15, 4, 3, 5, 3.
662, 10, 4, 5, 2, 4.
116, 48, 2, 3, 4, 2.
766, 35, 4, 5, 5, 5.
625, 29, 5, 5, 1, 2.
907, 13, 1, 2, 5, 1.
550, 33, 5, 2, 4, 5.
55, 12, 1, 2, 5, 2.
119, 4, 3, 5, 1, 3.
674, 26, 4, 5, 1, 1.
956, 37, 3, 5, 3, 1.
584, 10, 3, 3, 5, 5.
331, 46, 3, 5, 5, 5.
586, 46, 4, 3, 2, 2.
694, 28, 5, 2, 2, 2.
748, 40, 4, 3, 2, 2.
502, 40, 1, 3, 5, 4.
336, 31, 3, 5, 4, 3.
709, 14, 5, 2, 5, 1.
491, 9, 5, 4, 4, 4.
150, 40, 2, 1, 2, 2.
550, 15, 2, 1, 2, 2.
94, 6, 2, 4, 2, 5.
78, 42, 4, 2, 2, 4.
306, 21, 3, 5, 1, 2.
502, 35, 3, 2, 5, 3.
457, 38, 3, 4, 3, 3.
420, 6, 3, 5, 2, 2.
878, 26, 5, 3, 1, 4.
273, 50, 5, 4, 5, 4.
793, 42, 2, 4, 3, 5.
144, 37, 3, 5, 3, 3.
99, 5, 2, 5, 3, 2.
222, 3, 2, 1, 4, 3.
318, 34, 2, 5, 4, 4.
633, 32, 5, 4, 3, 2.
265, 7, 2, 3, 4, 4.
611, 17, 1, 3, 3, 3.
837, 14, 3, 2, 1, 1.
690, 38, 3, 2, 4, 3.
653, 49, 3, 1, 5, 2.
944, 46, 4, 3, 2, 4.
787, 14, 4, 4, 5, 4.
659, 34, 5, 4, 1, 2.
412, 3, 4, 3, 5, 3.
965, 31, 4, 4, 3, 4.
590, 5, 3, 5, 1, 4.
315, 9, 5, 5, 1, 4.
425, 13, 1, 1, 4, 5.
345, 42, 5, 2, 2, 2.
281, 8, 5, 2, 3, 1.
739, 28, 5, 1, 1, 4.
822, 29, 3, 1, 4, 5.
372, 46, 4, 2, 1, 4.
179, 8, 3, 4, 1, 5.
472, 46, 5, 2, 1, 3.
957, 16, 2, 4, 5, 2.
129, 37, 1, 1, 4, 3.
972, 38, 1, 2, 4, 5.
114, 7, 1, 1, 4, 3.
692, 21, 3, 4, 5, 4.
340, 12, 2, 2, 3, 3.
593, 9, 1, 5, 1, 3.
6, 21, 3, 1, 3, 2.
749, 46, 5, 1, 4, 3.
219, 26, 5, 1, 5, 2.
893, 49, 4, 1, 4, 1.
83, 16, 4, 2, 2, 2.
624, 15, 5, 2, 1, 1.
739, 44, 4, 2, 2, 1.
513, 18, 1, 5, 1, 5.
820, 15, 2, 5, 3, 4.
553, 16, 5, 5, 5, 4.
447, 1, 2, 3, 4, 4.
221, 25, 2, 3, 1, 5.
420, 1, 3, 2, 4, 5.
73, 39, 3, 2, 3, 1.
926, 44, 3, 5, 5, 2.
468, 11, 1, 2, 1, 1.
259, 1, 1, 5, 3, 2.
526, 40, 1, 2, 1, 3.
457, 11, 3, 2, 1, 4.
992, 20, 1, 2, 3, 4.
600, 37, 1, 5, 2, 1.
175, 26, 1, 2, 3, 3.
150, 27, 1, 2, 3, 3.
959, 10, 4, 2, 1, 5.
125, 9, 2, 3, 5, 4.
552, 18, 4, 4, 3, 3.
973, 22, 2, 5, 3, 3.
990, 2, 5, 5, 4, 1.
75, 44, 2, 1, 1, 3.
368, 43, 5, 2, 1, 5.
337, 38, 3, 3, 4, 5.
830, 35, 2, 1, 2, 4.
275, 49, 5, 2, 2, 4.
902, 37, 2, 4, 2, 5.
16, 20, 2, 4, 5, 5.
842, 41, 5, 2, 1, 1.
880, 37, 2, 1, 5, 2.
87, 36, 5, 1, 2, 1.
905, 33, 1, 1, 5, 3.
614, 39, 1, 5, 5, 5.
436, 12, 3, 2, 1, 2.
372, 29, 5, 3, 3, 2.
242, 13, 3, 1, 1, 3.
955, 48, 5, 5, 5, 2.
429, 38, 3, 2, 5, 1.
333, 40, 2, 2, 1, 1.
957, 32, 3, 4, 1, 1.
867, 13, 1, 5, 1, 3.
917, 46, 2, 3, 5, 5.
848, 29, 5, 5, 3, 3.
672, 48, 2, 4, 4, 1.
566, 22, 4, 4, 5, 5.
717, 45, 3, 4, 5, 4.
231, 33, 4, 1, 5, 5.
664, 20, 3, 3, 5, 3.
847, 42, 1, 2, 1, 2.
137, 43, 4, 5, 2, 5.
926, 48, 1, 5, 1, 5.
372, 22, 2, 3, 5, 2.
631, 25, 5, 3, 5, 5.
76, 38, 2, 4, 2, 2.
908, 20, 4, 2, 2, 5.
203, 3, 5, 2, 5, 5.
439, 1, 3, 2, 5, 4.
972, 22, 2, 3, 5, 5.
423, 31, 4, 5, 2, 3.
987, 6, 4, 5, 4, 2.
102, 30, 1, 5, 4, 5.
906, 9, 1, 5, 4, 1.
488, 33, 1, 5, 4, 4.
944, 49, 3, 1, 2, 2.
537, 14, 3, 4, 5, 4.
656, 30, 1, 5, 3, 4.
151, 20, 1, 4, 2, 1.
543, 43, 3, 5, 3, 3.
343, 36, 1, 5, 2, 3.
387, 17, 1, 5, 5, 3.
728, 8, 3, 2, 3, 3.
892, 11, 2, 1, 5, 2.
359, 18, 1, 4, 1, 3.
824, 1, 5, 3, 1, 2.
494, 39, 1, 1, 5, 1.
527, 31, 3, 2, 5, 1.
800, 26, 4, 3, 2, 3.
461, 50, 1, 1, 1, 4.
84, 21, 5, 2, 5, 2.
870, 49, 1, 1, 5, 1.
482, 40, 5, 1, 2, 1.
832, 6, 5, 5, 2, 5.
204, 31, 4, 4, 5, 3.
939, 31, 4, 3, 2, 3.
899, 21, 4, 1, 2, 2.
38, 18, 5, 4, 3, 4.
274, 44, 4, 1, 5, 3.
293, 16, 1, 5, 4, 3.
896, 43, 1, 1, 5, 3.
570, 10, 5, 4, 4, 4.
894, 12, 4, 5, 2, 5.
832, 35, 2, 4, 1, 1.
394, 43, 1, 1, 3, 5.
215, 12, 1, 3, 4, 4.
706, 48, 5, 2, 5, 2.
738, 45, 3, 2, 3, 4.
225, 6, 5, 1, 1, 5.
284, 43, 3, 4, 5, 1.
467, 33, 3, 5, 4, 5.
25, 18, 1, 5, 3, 2.
3, 29, 4, 4, 2, 4.
83, 14, 3, 5, 2, 1.
91, 17, 3, 3, 4, 5.
259, 39, 1, 3, 4, 2.
904, 15, 4, 1, 3, 4.
91, 18, 3, 1, 3, 1.
294, 25, 4, 4, 5, 3.
794, 26, 5, 4, 3, 2.
522, 50, 1, 5, 2, 2.
776, 49, 4, 3, 2, 5.
263, 4, 2, 1, 2, 1.
584, 18, 3, 5, 3, 3.
23, 24, 3, 1, 4, 5.
816, 50, 5, 4, 5, 5.
785, 50, 5, 4, 4, 1.
397, 9, 1, 2, 4, 3.
436, 2, 4, 4, 1, 4.
975, 41, 1, 3, 1, 4.
196, 41, 1, 5, 1, 2.
271, 25, 5, 1, 4, 3.
522, 40, 5, 3, 3, 2.
806, 31, 5, 2, 2, 3.
16, 17, 5, 2, 1, 1.
282, 13, 4, 2, 5, 2.
745, 27, 5, 5, 2, 4.
720, 7, 1, 3, 5, 5.
532, 16, 5, 1, 2, 2.
502, 42, 3, 1, 1, 3.
9, 19, 1, 3, 3, 2.
193, 25, 1, 3, 1, 1.
959, 34, 4, 1, 2, 5.
121, 10, 2, 4, 3, 1.
678, 48, 1, 2, 5, 3.
274, 36, 5, 4, 2, 5.
922, 5, 5, 5, 5, 3.
962, 41, 4, 1, 1, 3.
87, 8, 4, 5, 3, 2.
59, 27, 5, 2, 1, 1.
652, 17, 2, 5, 4, 2.
490, 6, 2, 3, 4, 2.
762, 50, 4, 4, 5, 4.
120, 21, 3, 1, 5, 1.
240, 44, 2, 4, 4, 2.
433, 39, 1, 3, 4, 3.
883, 47, 1, 1, 3, 4.
906, 41, 4, 3, 1, 3.
424, 49, 1, 1, 1, 3.
784, 4, 5, 3, 5, 3.
606, 3, 5, 3, 2, 3.
744, 49, 5, 3, 3, 4.
701, 3, 3, 3, 5, 3.
835, 23, 1, 5, 4, 1.
561, 21, 3, 1, 1, 4.
214, 31, 5, 3, 4, 3.
900, 39, 1, 3, 3, 4.
973, 21, 1, 4, 4, 5.
108, 16, 1, 2, 5, 1.
514, 17, 4, 4, 5, 2.
853, 24, 1, 4, 2, 5.
200, 10, 3, 4, 5, 2.
747, 42, 5, 1, 4, 3.
498, 14, 4, 4, 4, 5.
948, 18, 1, 5, 5, 5.
625, 3, 5, 2, 1, 3.
571, 32, 1, 4, 3, 2.
672, 34, 5, 2, 5, 3.
328, 4, 4, 1, 4, 1.
859, 3, 4, 3, 3, 4.
217, 12, 2, 4, 3, 5.
738, 45, 2, 1, 2, 1.
59, 12, 2, 4, 2, 5.
218, 11, 4, 1, 2, 2.
236, 29, 5, 2, 3, 2.
465, 48, 2, 1, 4, 4.
322, 4, 3, 2, 5, 1.
666, 36, 5, 5, 1, 5.
529, 8, 1, 4, 5, 4.
28, 44, 3, 5, 3, 1.
765, 3, 5, 3, 4, 5.
315, 36, 2, 2, 3, 1.
419, 13, 5, 4, 1, 5.
197, 24, 2, 1, 2, 3.
161, 45, 4, 4, 4, 3.
33, 9, 4, 2, 2, 4.
434, 30, 2, 4, 4, 5.
433, 16, 5, 1, 5, 2.
955, 29, 1, 5, 3, 1.
59, 41, 5, 5, 4, 1.
616, 33, 1, 2, 5, 4.
819, 30, 2, 4, 2, 3.
501, 15, 4, 4, 4, 1.
642, 19, 2, 5, 2, 1.
350, 41, 4, 2, 2, 3.
141, 16, 1, 2, 1, 2.
744, 44, 4, 5, 3, 1.
891, 43, 4, 5, 3, 2.
657, 4, 4, 2, 3, 1.
230, 27, 2, 2, 4, 1.
372, 48, 5, 5, 1, 4.
449, 11, 2, 2, 3, 5.
218, 48, 5, 2, 1, 3.
508, 21, 3, 3, 3, 1.
9, 34, 2, 5, 2, 4.
699, 13, 4, 5, 5, 4.
98, 16, 1, 2, 2, 4.
562, 31, 2, 1, 2, 3.
445, 25, 5, 1, 3, 2.
796, 12, 5, 1, 1, 1.
307, 6, 2, 5, 3, 3.
824, 36, 2, 3, 2, 1.
62, 33, 3, 3, 5, 2.
757, 43, 2, 4, 3, 2.
337, 41, 4, 3, 5, 5.
410, 23, 1, 3, 3, 5.
106, 50, 5, 1, 4, 4.
345, 41, 5, 3, 5, 2.
593, 8, 5, 2, 2, 2.
884, 45, 3, 3, 5, 2.
268, 10, 3, 2, 3, 3.
982, 19, 3, 1, 2, 4.
211, 14, 1, 3, 4, 1.
550, 1, 2, 3, 5, 3.
695, 6, 3, 3, 3, 5.
630, 8, 3, 2, 2, 1.
74, 31, 1, 3, 5, 2.
428, 4, 5, 1, 5, 1.
721, 18, 5, 2, 4, 2.
635, 7, 4, 1, 5, 3.
164, 5, 2, 2, 5, 4.
374, 36, 3, 3, 1, 1.
870, 22, 2, 1, 2, 5.
836, 39, 5, 5, 4, 4.
996, 50, 1, 3, 4, 4.
807, 31, 3, 2, 3, 1.
116, 38, 5, 4, 1, 1.
412, 46, 1, 1, 3, 2.
334, 10, 3, 1, 3, 2.
810, 17, 1, 2, 1, 3.
178, 43, 3, 1, 3, 2.
869, 32, 2, 5, 5, 2.
397, 6, 3, 1, 3, 1.
299, 47, 3, 3, 4, 5.
948, 50, 1, 2, 1, 2.
26, 41, 2, 2, 3, 2.
811, 36, 2, 2, 4, 3.
937, 29, 4, 5, 3, 3.
252, 17, 1, 5, 5, 5.
104, 19, 5, 2, 1, 5.
958, 5, 5, 2, 5, 3.
736, 7, 2, 4, 4, 1.
34, 5, 4, 5, 3, 1.
509, 37, 5, 4, 5, 3.
963, 12, 5, 4, 4, 5.
701, 28, 4, 3, 2, 5.
162, 18, 5, 1, 1, 5.
125, 6, 3, 4, 5, 5.
677, 16, 4, 4, 4, 4.
12, 34, 3, 4, 1, 1.
938, 42, 2, 1, 1, 2.
30, 4, 1, 2, 2, 4.
165, 36, 3, 2, 1, 3.
599, 7, 2, 5, 5, 2.
495, 12, 5, 1, 2, 5.
571, 4, 4, 2, 4, 1.
950, 7, 3, 2, 3, 3.
10, 25, 3, 5, 2, 4.
746, 15, 3, 2, 4, 5.
652, 39, 2, 5, 5, 5.
537, 11, 5, 4, 2, 5.
208, 33, 4, 4, 4, 4.
591, 48, 4, 3, 3, 4.
30, 20, 3, 1, 4, 2.
534, 25, 2, 4, 1, 5.
976, 4, 2, 1, 4, 2.
710, 32, 1, 1, 2, 3.
825, 44, 2, 1, 2, 2.
64, 39, 2, 4, 4, 2.
984, 14, 2, 5, 5, 2.
964, 30, 5, 3, 2, 5.
588, 50, 4, 5, 3, 1.
806, 37, 5, 2, 5, 2.
495, 18, 1, 1, 3, 4.
291, 12, 3, 1, 2, 1.
362, 18, 1, 3, 1, 5.
65, 11, 2, 5, 5, 4.
